id,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,availability_365,airbnb_name,star,bedrooms,beds,baths
49880476,89915837,Marcus,Venice,Entire home/apt,183,30,9,33,Home in Los Angeles,4.78,3,4,2
49771493,84792742,Myong,Pico-Union,Entire home/apt,120,30,2,19,Home in Los Angeles,3 bedrooms,,3,2
49771661,102801647,Lana,Beverly Crest,Private room,58,30,8,300,Home in Beverly Hills,5.0,1,1,1
49771867,389316115,Carolina,Silver Lake,Entire home/apt,79,30,9,332,Rental unit in Los Angeles,5.0,0,2,1
49880710,394595212,Jesse,Westlake,Private room,180,30,6,89,Bed and breakfast in Los Angeles,5.0,1,1,1
49774867,361989418,The James,Hollywood,Entire home/apt,120,30,7,179,Serviced apartment in Los Angeles,4.57,0,,1
49881001,23878290,Leine,Playa del Rey,Entire home/apt,350,31,5,365,Rental unit in Los Angeles,5.0,3,3,2
49775662,81794058,Moda,Westwood,Entire home/apt,170,30,8,82,Rental unit in Los Angeles,5.0,1,2,1
49881678,4575313,Tova,Atwater Village,Entire home/apt,130,3,71,313,Guesthouse in Los Angeles,4.92,0,1,1
49882928,55168084,Desi,Boyle Heights,Private room,62,30,4,365,Home in Los Angeles,4.50,1,1,1
49778215,312453946,Destiny,Mid-City,Entire home/apt,165,30,10,312,Home in Los Angeles,4.90,2,3,2
49884371,20710568,Lei,Harbor Gateway,Private room,92,30,3,296,Home in Torrance,5.0,1,1,1
49781220,401491026,Sarah And Roel,Elysian Valley,Entire home/apt,125,30,2,89,Guesthouse in Los Angeles,Studio,,1,1
49888000,149434805,Adrian,Winnetka,Entire home/apt,155,1,98,365,Place to stay in Los Angeles,4.99,1,3,1
49888167,402316353,Sunshine,Koreatown,Entire home/apt,105,30,0,87,Rental unit in Los Angeles,1 bedroom,,2,1
49898933,107434423,Blueground,Del Rey,Entire home/apt,142,31,0,316,Rental unit in Los Angeles,1 bedroom,,1,1
49793402,4369948,Tom,El Sereno,Private room,44,30,0,0,Home in Los Angeles,1 bedroom,,1,2
49901666,112952162,Adel,Hollywood,Entire home/apt,110,31,8,148,Rental unit in Los Angeles,4.88,1,1,1
49794210,8121111,Jennifer,Tujunga,Entire home/apt,90,30,8,0,Guest suite in Los Angeles,4.50,0,1,1
49906978,946904,Diana,Los Feliz,Entire home/apt,400,2,13,0,Home in Los Angeles,4.92,3,3,2.5
49796933,103997766,Keith & Ashley,Hollywood,Entire home/apt,215,30,5,365,Serviced apartment in Los Angeles,4.80,0,1,1
49909493,94642546,Tara,Studio City,Entire home/apt,150,1,211,0,Guest suite in Los Angeles,4.90,1,1,1
49797167,103997766,Keith & Ashley,Hollywood,Entire home/apt,215,30,0,365,Serviced apartment in Los Angeles,1 bedroom,,2,1
49797997,358236372,Marissa,East Hollywood,Shared room,26,30,0,0,Rental unit in Los Angeles,1 bedroom,,,3
49798376,253766997,Cloud,University Park,Shared room,90,30,0,365,Home in Los Angeles,1 bedroom,,1,1.5
49798664,161456581,David,Westlake,Entire home/apt,105,30,3,61,Rental unit in Los Angeles,4.67,1,1,1
49798792,5994344,Jay,Palms,Entire home/apt,95,31,6,152,Rental unit in Los Angeles,5.0,1,1,1
49914369,260283095,Kris,Koreatown,Entire home/apt,164,30,0,0,Rental unit in Los Angeles,1 bedroom,,1,1
49799277,15030929,Pauline,Downtown,Entire home/apt,200,2,71,89,Condo in Los Angeles,4.87,1,1,1
49800263,103997766,Keith & Ashley,Hollywood,Entire home/apt,215,30,0,365,Serviced apartment in Los Angeles,Studio,,2,1
49800552,313965464,Jacob,Mid-City,Entire home/apt,53,30,93,309,Home in Los Angeles,4.82,1,1,1
49801243,11524850,Alexander,Baldwin Hills/Crenshaw,Entire home/apt,125,30,0,365,Rental unit in Los Angeles,1 bedroom,,2,1
49917228,154132753,Brendon,Playa del Rey,Entire home/apt,150,30,1,89,Guesthouse in Los Angeles,1 bedroom,,1,1
49801566,8763731,Starline Real Estate,San Pedro,Entire home/apt,89,30,2,338,Rental unit in Los Angeles,Studio,,1,1
49917350,154132753,Brendon,Playa del Rey,Entire home/apt,273,30,3,90,Guesthouse in Los Angeles,3.0,1,4,1
49806836,134317592,Anissa,Mid-Wilshire,Private room,333,30,0,179,"Townhouse in Los Angeles,",Studio,,2,1.5
49810667,149722341,Helen & Gonzo,Venice,Entire home/apt,185,31,2,0,Home in Los Angeles,2 bedrooms,,2,2
49928111,402608985,Muhammad,Westchester,Entire home/apt,79,30,3,237,Rental unit in Los Angeles,4.67,0,1,1
49811272,52348238,Ashley,Koreatown,Entire home/apt,100,30,0,173,Rental unit in Los Angeles,Studio,,1,1
49811659,8763731,Starline Real Estate,San Pedro,Entire home/apt,160,30,4,337,Rental unit in Los Angeles,5.0,2,2,1
49929989,250740165,Eric,Downtown,Private room,185,30,1,0,Bed and breakfast in Los Angeles,Studio,,1,1
49931144,791216,Homesuitehollywood,Hollywood Hills,Entire home/apt,495,3,45,278,Home in Los Angeles,4.87,5,5,4.5
49934425,89387601,Sarina,Hollywood Hills,Entire home/apt,74,30,15,0,Rental unit in Los Angeles,4.53,1,1,1
49815276,14248528,Jean,Sawtelle,Private room,149,1,76,355,Bed and breakfast in Los Angeles,4.95,1,1,1
49946301,452339,Uri,Silver Lake,Entire home/apt,525,30,10,0,Home in Los Angeles,4.50,3,4,2
49815730,191064989,Monica & Taylor,Downtown,Entire home/apt,422,2,16,32,Rental unit in Los Angeles,4.75,2,3,2
49949604,24303784,Stay Awhile,Hollywood Hills West,Entire home/apt,1529,3,11,143,Home in Los Angeles,4.64,4,4,5
49816377,401774997,Yassi,Hollywood,Entire home/apt,165,30,1,269,Condo in Los Angeles,Studio,,1,1
49950027,253766997,Cloud,University Park,Private room,250,30,2,365,Home in Los Angeles,1 bedroom,,1,1
49816764,10058975,Alexander,Harbor Gateway,Entire home/apt,250,31,2,180,Home in Torrance,1 bedroom,,1,1
49817242,385030040,Sarah,Venice,Private room,80,31,0,0,Rental unit in Los Angeles,1 bedroom,,1,1.5
49956412,340420601,Danny,Mid-City,Private room,45,31,1,0,Rental unit in Los Angeles,1 bedroom,,1,1
49831047,8366077,Helene,Venice,Entire home/apt,135,30,2,62,Rental unit in Marina del Rey,Studio,,1,1
49960884,956269,Justin,Echo Park,Entire home/apt,160,30,2,173,Home in Los Angeles,1 bedroom,,1,1
49834847,81780344,Sindy,Downtown,Private room,120,30,9,0,Rental unit in Los Angeles,5.0,1,1,1
49962754,10832832,Katy,Tarzana,Entire home/apt,599,30,0,365,Home in Los Angeles,4 bedrooms,,4,3
49964075,10832832,Katy,Valley Glen,Entire home/apt,222,30,5,187,Home in Los Angeles,5.0,3,4,2
49965504,313113164,Tonny,Sawtelle,Entire home/apt,65,30,0,0,Condo in Los Angeles,1 bedroom,,1,1
49839692,100428075,Sam,Koreatown,Entire home/apt,180,30,0,365,Rental unit in Los Angeles,2 bedrooms,,,1
49840359,57061030,Boyu,Palms,Private room,50,30,10,253,Home in Culver City,5.0,1,1,1
49841366,41010741,Stephen,Baldwin Hills/Crenshaw,Private room,74,30,0,89,Townhouse in Los Angeles,1 bedroom,,1,1
49970098,197670355,Robert,Beverly Grove,Entire home/apt,155,2,147,299,Home in Los Angeles,4.81,1,1,1
49971023,148324087,Zadell,East Hollywood,Entire home/apt,70,30,8,278,Rental unit in Los Angeles,4.88,0,1,1
49971462,204852262,Victor,Vermont Square,Entire home/apt,164,30,10,154,Home in Los Angeles,4.30,3,3,2
49980010,7681120,Jonathan,Echo Park,Entire home/apt,62,30,11,0,Guest suite in Los Angeles,4.82,0,,1
49982470,49386735,Rachel,Westwood,Entire home/apt,149,30,1,38,Rental unit in Los Angeles,1 bedroom,,1,1
50070746,55168084,Desi,Boyle Heights,Entire home/apt,115,30,1,364,Guest suite in Los Angeles,1 bedroom,,1,1
49982693,13628737,Eytan,Echo Park,Entire home/apt,400,30,18,0,Home in Los Angeles,4.89,2,2,1.5
50072024,59362008,Legacy,Westlake,Entire home/apt,115,30,8,56,Rental unit in Los Angeles,4.50,1,1,1
50073460,50874982,Rebecca,Koreatown,Entire home/apt,68,30,4,186,Guesthouse in Los Angeles,4.50,0,1,1
50074527,299035083,Donald,Downtown,Entire home/apt,130,30,0,268,Rental unit in Los Angeles,Studio,,2,1
49990122,347230054,Blake,Hollywood Hills,Entire home/apt,1500,30,0,363,Home in Los Angeles,3 bedrooms,,3,3
50075478,298841502,Bianca,Downtown,Entire home/apt,350,30,34,365,Loft in Los Angeles,4.35,1,3,1
49998982,107434423,Blueground,Del Rey,Entire home/apt,136,31,0,355,Rental unit in Los Angeles,1 bedroom,,1,1
49999089,107434423,Blueground,Del Rey,Entire home/apt,155,31,0,282,Rental unit in Los Angeles,1 bedroom,,1,1
50002463,13856090,Doris,Mid-City,Entire home/apt,1499,30,2,333,Home in Los Angeles,9 bedrooms,,9,9
50002746,25326961,Mike,Venice,Entire home/apt,81,30,11,345,Rental unit in Los Angeles,5.0,0,2,1
50086038,45609309,Daniel,Tarzana,Entire home/apt,289,30,2,365,Home in Los Angeles,4 bedrooms,,4,2
50005538,266101825,Bohemian Oasis,Highland Park,Shared room,29,30,5,364,Hostel in Los Angeles,5.0,1,20,2.5
50086333,54768011,Isabel,El Sereno,Entire home/apt,109,30,1,0,Home in Los Angeles,2 bedrooms,,2,1
50008250,18262878,Brian,West Adams,Entire home/apt,558,30,0,0,Home in Los Angeles,3 bedrooms,,2,2
50009397,382900463,Jonathan,Pico-Union,Entire home/apt,202,1,107,322,Rental unit in Los Angeles,4.89,2,3,2
50086601,932517,Leona,Eagle Rock,Entire home/apt,570,3,57,0,Home in Los Angeles,5.0,3,3,3.5
50009671,21458609,At-Homeness Vacation Rentals,Venice,Entire home/apt,1000,30,1,362,Home in Los Angeles,4 bedrooms,,4,4
50086828,56631207,Lavi,Mid-Wilshire,Entire home/apt,105,30,2,6,Rental unit in Los Angeles,2 bedrooms,,3,2
50086941,24116162,Lucy,Cheviot Hills,Entire home/apt,650,30,3,87,Home in Los Angeles,4.67,3,3,3
50012434,265462526,Thomas,Montecito Heights,Entire home/apt,88,30,2,307,Rental unit in Los Angeles,1 bedroom,,1,1
50089339,61334199,Ryan,Venice,Entire home/apt,250,30,0,359,Bungalow in Los Angeles,2 bedrooms,,2,3
50090541,8639323,Nirit,Valley Glen,Entire home/apt,310,30,2,364,Home in Los Angeles,4 bedrooms,,4,2
50014242,80125442,Chuck,Sherman Oaks,Entire home/apt,150,30,0,365,Condo in Los Angeles,1 bedroom,,1,1
50017760,120810747,Tony,East Hollywood,Private room,30,30,2,335,Place to stay in Los Angeles,1 bedroom,,1,3
50092405,298841502,Bianca,Downtown,Private room,418,30,4,365,Bed and breakfast in Los Angeles,4.75,1,2,1
50018165,366113101,Nazario,Del Rey,Entire home/apt,283,31,4,337,Condo in Marina del Rey,5.0,2,2,2.5
50018212,120810747,Tony,East Hollywood,Private room,36,30,3,335,Place to stay in Los Angeles,2.33,1,1,3
50105637,404249388,Carl Krister,Venice,Entire home/apt,450,3,28,67,Bungalow in Los Angeles,5.0,3,4,1.5
50106689,208610860,Joel,Exposition Park,Private room,36,30,1,338,Rental unit in Los Angeles,1 bedroom,,1,1
50026780,93444653,David,Woodland Hills,Entire home/apt,125,30,10,119,Guest suite in Los Angeles,5.0,2,4,2
50112386,535788,Peter,Sawtelle,Entire home/apt,250,30,1,179,Condo in Los Angeles,3 bedrooms,,3,2
50115552,183140617,Erika,Harvard Park,Private room,68,1,214,0,Home in Los Angeles,4.84,1,2,1
50119357,33690236,Hannah,Downtown,Entire home/apt,120,30,1,202,Condo in Los Angeles,2 bedrooms,,2,1
50029351,12030126,Lori,Del Rey,Entire home/apt,139,30,4,279,Guesthouse in Los Angeles,5.0,2,2,1
50029409,12030126,Lori,Del Rey,Entire home/apt,139,30,0,278,Townhouse in Culver City,2 bedrooms,,2,1
50031523,403528032,Sean,Pacific Palisades,Entire home/apt,700,30,3,270,Home in Los Angeles,5.0,4,5,4
50120664,374464274,DSPG Management,Hollywood,Entire home/apt,100,31,6,364,Rental unit in Los Angeles,5.0,1,1,1
50031612,13856090,Doris,Encino,Entire home/apt,630,30,3,265,Home in Los Angeles,5.0,4,5,5
50032896,154132753,Brendon,Playa del Rey,Entire home/apt,188,30,3,180,Guesthouse in Los Angeles,3.0,1,1,2
50121234,11351063,Aaron,Venice,Entire home/apt,300,31,0,337,Home in Los Angeles,2 bedrooms,,2,1
50035328,64983007,Darren,Downtown,Entire home/apt,147,30,6,364,Rental unit in Los Angeles,4.67,1,1,1
50122394,404441511,Maisa,Hollywood,Private room,900,90,0,179,Serviced apartment in Los Angeles,1 bedroom,,1,3
50123936,107434423,Blueground,Pico-Robertson,Entire home/apt,259,31,1,0,Rental unit in Los Angeles,2 bedrooms,,2,2
50131364,18291036,David,Del Rey,Entire home/apt,150,3,1,0,Guesthouse in Los Angeles,Studio,,1,1
50038007,1705918,Jonathan,Venice,Private room,160,30,10,0,Home in Los Angeles,4.90,1,1,1
50133561,404541684,City Gems,Downtown,Entire home/apt,189,30,8,365,Rental unit in Los Angeles,4.50,1,2,1
50135587,382900463,Jonathan,Carthay,Entire home/apt,191,3,56,245,Rental unit in Los Angeles,4.96,2,3,2
50047932,24166621,Jamie,Koreatown,Private room,120,30,0,362,Rental unit in Los Angeles,2 bedrooms,,1,1
50048176,8366077,Helene,Venice,Entire home/apt,95,30,9,132,Rental unit in Marina del Rey,4.44,0,1,1
50143957,27366199,Gladia,Harvard Park,Entire home/apt,167,2,26,221,Home in Los Angeles,4.96,3,3,2
50048499,880382,Brianne,Hollywood,Entire home/apt,234,30,4,59,Guesthouse in Los Angeles,5.0,2,2,1.5
50050012,403697959,Kim,Westchester,Entire home/apt,110,30,14,316,Bungalow in Los Angeles,5.0,0,2,1
50051566,5151073,Jessica,Hollywood Hills West,Entire home/apt,999,30,0,89,Home in Los Angeles,3 bedrooms,,3,3.5
50055043,292654885,Laurence,Pico-Robertson,Entire home/apt,212,2,13,283,Guesthouse in Los Angeles,4.54,2,3,1
50056661,21967933,Jacob,Van Nuys,Entire home/apt,295,30,68,246,Home in Los Angeles,4.96,3,3,2
50156945,2976886,Charles,Venice,Entire home/apt,288,3,104,0,Home in Los Angeles,4.92,3,3,3
50157365,303771083,Allison,Canoga Park,Entire home/apt,125,30,1,365,Condo in Los Angeles,1 bedroom,,2,1
50065478,112952162,Adel,Hollywood,Entire home/apt,99,31,7,137,Rental unit in Los Angeles,4.86,0,1,1
50066173,112952162,Adel,Hollywood,Entire home/apt,99,31,8,173,Rental unit in Los Angeles,4.88,0,1,1
50159790,404638887,Antonina,Koreatown,Private room,72,30,1,364,Condo in Los Angeles,1 bedroom,,1,1
50066400,4204367,Shaked,Hollywood Hills,Entire home/apt,249,30,2,364,Home in Los Angeles,2 bedrooms,,2,2
50167880,107434423,Blueground,Hollywood,Entire home/apt,110,31,0,337,Rental unit in Los Angeles,1 bedroom,,1,1
50066802,2647813,Francesco,Echo Park,Private room,70,30,7,62,Home in Los Angeles,5.0,1,1,1
50170572,3704708,Maneka,Mid-Wilshire,Entire home/apt,175,30,0,178,Home in Los Angeles,2 bedrooms,,2,1
50067100,403853749,Ebony,Gramercy Park,Entire home/apt,71,30,44,331,Guesthouse in Los Angeles,4.82,1,2,1
50171442,17743477,Rachel,Chesterfield Square,Entire home/apt,140,30,7,281,Home in Los Angeles,4.57,2,2,2
50068170,35717829,C. Jay,Echo Park,Entire home/apt,175,30,93,266,Guest suite in Los Angeles,4.87,1,1,1
50172327,106980640,Rose,Westlake,Private room,23,30,12,164,Home in Los Angeles,4.67,0,1,2
50174489,6459200,Selina,Sherman Oaks,Entire home/apt,800,30,6,0,Home in Los Angeles,5.0,4,3,2.5
50175335,32853817,Ali,Venice,Entire home/apt,200,30,4,364,Rental unit in Los Angeles,4.75,0,,1
50238874,9838127,Lauren,Sherman Oaks,Entire home/apt,200,30,1,364,Bungalow in Los Angeles,2 bedrooms,,2,1
50175875,35100017,Brandon,Mar Vista,Entire home/apt,150,30,0,0,Home in Los Angeles,1 bedroom,,1,0
50240527,9475499,Lorraine,Mar Vista,Entire home/apt,100,30,6,304,Guesthouse in Los Angeles,5.0,1,1,1
50245268,174018411,K,North Hollywood,Entire home/apt,166,30,1,0,Condo in Los Angeles,1 bedroom,,1,1
50246991,17985595,Lora,Venice,Entire home/apt,300,30,0,0,Bungalow in Los Angeles,1 bedroom,,1,1
50247111,58099551,Eren,Hollywood Hills,Entire home/apt,275,31,1,0,Townhouse in Los Angeles,2 bedrooms,,2,2.5
50180079,404979685,Jessica,Downtown,Entire home/apt,150,30,7,364,Loft in Los Angeles,5.0,0,2,1
50247374,3392276,Amir,Pacific Palisades,Entire home/apt,229,30,0,279,Home in Los Angeles,2 bedrooms,,4,2
50180898,204852262,Victor,Exposition Park,Entire home/apt,200,30,9,62,Rental unit in Los Angeles,4.56,2,3,1
50248484,405597643,Nytaunah,Downtown,Entire home/apt,150,30,0,179,Serviced apartment in Los Angeles,1 bedroom,,2,1
50249757,56241549,Will,Pacoima,Entire home/apt,239,1,59,285,Townhouse in Los Angeles,4.85,3,4,2.5
50252755,107434423,Blueground,Westchester,Entire home/apt,132,31,0,364,Rental unit in Los Angeles,1 bedroom,,1,1
50253182,107434423,Blueground,Westchester,Entire home/apt,219,31,1,301,Rental unit in Los Angeles,2 bedrooms,,2,2
50181452,25455101,Amoi,Hancock Park,Entire home/apt,375,30,0,87,Rental unit in Los Angeles,1 bedroom,,1,1
50185093,107434423,Blueground,Hollywood,Entire home/apt,114,31,0,350,Rental unit in Los Angeles,1 bedroom,,1,1
50259445,405774564,Ny,Downtown,Entire home/apt,180,30,2,179,Rental unit in Los Angeles,1 bedroom,,2,1
50192527,114830763,John,Downtown,Private room,76,30,1,364,Rental unit in Los Angeles,1 bedroom,,1,1.5
50266206,48426678,Julia,Silver Lake,Entire home/apt,199,30,1,0,Home in Los Angeles,3 bedrooms,,4,2
50193098,100428075,Sam,Pico-Robertson,Entire home/apt,60,30,0,365,Guesthouse in Los Angeles,Studio,,1,1
50268201,92882371,Maggie,Fairfax,Entire home/apt,856,2,33,0,Home in Los Angeles,4.94,5,5,4.5
50193264,405106174,Tracy,Pacific Palisades,Entire home/apt,900,7,22,338,Home in Los Angeles,4.95,3,3,3
50269317,9075429,Open Air,Hollywood Hills,Entire home/apt,349,31,1,364,Home in Los Angeles,2 bedrooms,,2,2
50193733,9251270,Boris,Downtown,Entire home/apt,183,1,91,365,Aparthotel in Los Angeles,4.73,1,1,1
50269808,131829967,Ahmad,Chatsworth,Entire home/apt,80,30,0,358,Tiny home in Los Angeles County,1 bedroom,,1,1
50270153,385150994,Maylen Brooke,Carthay,Entire home/apt,399,2,100,137,Home in Los Angeles,4.92,4,6,3
50194342,395789362,Dreams,Arlington Heights,Private room,93,30,6,62,Home in Los Angeles,4.50,1,,1
50195559,403324531,Mark,Venice,Entire home/apt,265,30,0,186,Home in Los Angeles,3 bedrooms,,3,1
50285707,57345175,Jiawei,Van Nuys,Entire home/apt,113,30,6,155,Guesthouse in Los Angeles,5.0,1,2,1
50196531,276869190,Brian,Mid-City,Private room,85,30,6,179,Rental unit in Los Angeles,5.0,1,1,1
50196802,404074502,Eric,Valley Glen,Entire home/apt,350,30,0,364,Home in Los Angeles,4 bedrooms,,4,2
50287661,253766997,Cloud,Pico-Union,Private room,200,30,0,365,Home in Los Angeles,1 bedroom,,,1.5
50288860,77561434,Ashot,Lake Balboa,Entire home/apt,330,30,6,347,Home in Los Angeles,4.50,3,3,1
50198471,371090886,Eric,Downtown,Entire home/apt,200,30,2,178,Loft in Los Angeles,1 bedroom,,1,1
50289415,4656446,Air Concierge,Brentwood,Entire home/apt,184,30,6,207,Condo in Los Angeles,4.83,2,2,2
50198719,213959518,Blanca,Broadway-Manchester,Private room,78,30,0,364,Home in Los Angeles,1 bedroom,,1,1
50290399,368186620,Ferdinand,Echo Park,Entire home/apt,55,30,8,276,Guest suite in Los Angeles,5.0,1,1,1
50199542,209743834,Sukho,Arlington Heights,Shared room,40,31,2,179,Home in Los Angeles,1 bedroom,,1,1
50292217,3750271,Jorge,Sherman Oaks,Private room,90,1,142,93,Home in Los Angeles,4.87,1,1,1
50199643,8006449,Ashley,Hyde Park,Entire home/apt,87,30,1,246,Guesthouse in Los Angeles,Studio,,3,1
50293167,4727844,Chris,North Hollywood,Entire home/apt,145,3,58,0,Bungalow in Los Angeles,4.97,1,1,1
50200307,213959518,Blanca,Broadway-Manchester,Private room,44,30,9,74,Home in Los Angeles,4.33,1,1,1
50294073,4026214,Kerri,Mid-City,Entire home/apt,105,30,6,365,Home in Los Angeles,4.83,2,2,1
50211819,103997766,Keith & Ashley,Hollywood,Entire home/apt,215,30,3,365,Serviced apartment in Los Angeles,5.0,1,2,1
50294879,374367463,Brett,Westchester,Entire home/apt,925,3,13,352,Vacation home in Los Angeles,5.0,4,6,3
50214152,6465781,Hanya,Downtown,Entire home/apt,132,31,6,160,Condo in Los Angeles,5.0,0,1,1
50303938,50415409,Ariel,Pico-Robertson,Entire home/apt,90,31,4,88,Rental unit in Los Angeles,4.50,0,2,1
50214154,14711333,Rain,El Sereno,Entire home/apt,105,30,1,329,Guesthouse in Los Angeles,2 bedrooms,,2,1
50306226,406212041,Faisal Ayman,Venice,Entire home/apt,850,60,0,0,Condo in Marina del Rey,3 bedrooms,,2,2
50306719,19742802,Ran,Echo Park,Private room,85,45,0,0,Rental unit in Los Angeles,2 bedrooms,,2,2
50217873,10726015,Alexey,Hollywood,Entire home/apt,70,30,7,0,Townhouse in Los Angeles,4.86,1,1,1.5
50307044,8821221,Rachel,Echo Park,Entire home/apt,144,1,140,297,Guest suite in Los Angeles,4.79,1,1,1
50226689,389050267,Jeff,Mid-City,Entire home/apt,320,30,11,89,Townhouse in Los Angeles,4.73,3,3,2
50308525,93173209,Frankie,Century City,Entire home/apt,300,30,5,205,Condo in Los Angeles,5.0,4,4,3
50227263,41384568,Cecilia,Westwood,Private room,70,30,6,161,Condo in Los Angeles,4.83,1,1,1
50309599,405858049,Alexander,Echo Park,Entire home/apt,159,30,14,269,Guesthouse in Los Angeles,5.0,1,,1
50227783,5506035,Dave,Venice,Entire home/apt,295,30,15,0,Bungalow in Marina del Rey,4.80,2,2,1
50311808,406273164,Reyes,Gramercy Park,Entire home/apt,130,30,9,87,Rental unit in Los Angeles,5.0,1,4,1
50312767,7097097,Mike,Venice,Entire home/apt,150,30,19,78,Rental unit in Los Angeles,5.0,1,2,1
50313391,117396065,Candice,Wilmington,Private room,162,2,0,0,Boutique hotel in Los Angeles,1 bedroom,,2,1
50229887,161699721,Kari,Atwater Village,Entire home/apt,185,30,1,251,Rental unit in Los Angeles,2 bedrooms,,2,1
50314306,117396065,Candice,Wilmington,Private room,162,2,0,0,Boutique hotel in Los Angeles,1 bedroom,,2,1
50331557,62441203,Tina,Vermont Square,Private room,109,1,33,2,Condo in Los Angeles,4.82,1,1,1
50331622,396849172,Elena,Tarzana,Entire home/apt,489,2,28,0,Home in Los Angeles,4.93,5,5,4.5
50332138,84759534,Sal,Hollywood,Entire home/apt,100,30,0,89,Condo in Los Angeles,New,0,1,1
50323773,163476998,Roni,North Hollywood,Entire home/apt,399,30,14,81,Home in Los Angeles,5.0,4,4,4
50332198,2790377,Roxanna,Montecito Heights,Entire home/apt,87,31,9,354,Bungalow in Los Angeles,4.89,1,1,1
50325345,41919689,Alex,Venice,Entire home/apt,300,2,77,352,Home in Los Angeles,4.75,3,4,2
50326672,406404875,Laura,Studio City,Entire home/apt,321,2,49,76,Home in Los Angeles,4.92,2,3,1
50344039,221597724,Edward,Venice,Entire home/apt,346,3,76,358,Home in Los Angeles,4.74,3,4,2
50327561,386124,Jesse,Atwater Village,Entire home/apt,174,3,63,63,Home in Los Angeles,4.84,1,1,1
50346124,280695328,Carmen,Canoga Park,Entire home/apt,100,30,8,332,Guest suite in Los Angeles,5.0,1,2,1
50327817,154132753,Brendon,Playa del Rey,Entire home/apt,192,30,1,90,Guest suite in Los Angeles,Studio,,3,1
50329904,75078161,Catherine,Carthay,Private room,55,30,0,74,Rental unit in Los Angeles,1 bedroom,,1,1
50347760,253105222,Sonder (Los Angeles),Sawtelle,Private room,166,1,159,0,Boutique hotel in Los Angeles,4.68,1,4,1
50421547,12583311,Todd,Westchester,Entire home/apt,299,30,96,207,Home in Los Angeles,4.92,1,1,1
50347902,253105222,Sonder (Los Angeles),Sawtelle,Private room,178,1,520,0,Boutique hotel in Los Angeles,4.56,1,2,1
50348056,253105222,Sonder (Los Angeles),Sawtelle,Private room,176,1,259,330,Boutique hotel in Los Angeles,4.47,1,1,1
50421850,402316353,Sunshine,Koreatown,Entire home/apt,110,30,0,0,Rental unit in Los Angeles,1 bedroom,,2,1
50348134,253105222,Sonder (Los Angeles),Sawtelle,Private room,177,1,19,271,Boutique hotel in Los Angeles,4.37,1,1,1
50348908,253105222,Sonder (Los Angeles),Sawtelle,Private room,142,1,12,110,Boutique hotel in Los Angeles,4.08,1,2,1
50422359,24303784,Stay Awhile,Hollywood,Entire home/apt,231,2,29,0,Townhouse in Los Angeles,4.97,3,3,3.5
50422430,395789362,Dreams,Arlington Heights,Private room,103,30,12,49,casa particular in Los Angeles,4.75,1,,1
50424093,39652272,Siavash,West Los Angeles,Entire home/apt,99,30,3,365,Condo in Los Angeles,3.67,1,1,1
50425603,86885514,Mary,Westwood,Entire home/apt,1000,30,0,365,Condo in Los Angeles,1 bedroom,,1,1
50427769,32705360,Emily,Central-Alameda,Private room,56,30,0,90,Home in Los Angeles,1 bedroom,,,2
50357346,9950556,Angel,Westchester,Private room,69,30,0,62,Condo in Los Angeles,1 bedroom,,1,1.5
50431199,265283566,Danny,Pico-Robertson,Entire home/apt,375,30,1,89,Condo in Los Angeles,3 bedrooms,,3,2.5
50357681,10135357,Eddie,Gramercy Park,Entire home/apt,135,2,66,258,Home in Los Angeles,4.95,0,1,1
50435202,2349888,Chuck,Pacific Palisades,Entire home/apt,775,3,31,354,Villa in Santa Monica,5.0,4,4,3.5
50443802,45082111,Michelle,Downtown,Entire home/apt,190,30,0,364,Rental unit in Los Angeles,1 bedroom,,1,1
50360514,3831954,Jennifer,Harvard Heights,Entire home/apt,600,30,0,83,Home in Los Angeles,3 bedrooms,,3,2.5
50360773,17141808,Ben,Hollywood Hills,Entire home/apt,328,3,15,0,Home in Los Angeles,4.69,2,2,2
50360812,352758203,Miguel,Mid-City,Entire home/apt,155,30,0,89,Home in Los Angeles,Studio,,,1
50449731,13992754,Just Bring Your Toothbrush,Mid-City,Entire home/apt,87,30,17,365,Rental unit in Los Angeles,4.53,2,2,2
50360892,88824472,Matthew,Downtown,Entire home/apt,120,31,1,364,Rental unit in Los Angeles,1 bedroom,,1,1
50454240,69455373,Property,Los Feliz,Entire home/apt,1611,3,40,221,Villa in Los Angeles,4.98,5,6,10.5
50457382,107434423,Blueground,Del Rey,Entire home/apt,161,31,1,286,Rental unit in Los Angeles,1 bedroom,,1,1
50457639,107434423,Blueground,Del Rey,Entire home/apt,145,31,0,305,Rental unit in Los Angeles,1 bedroom,,1,1
50365526,41110431,Kelly,Hollywood,Entire home/apt,200,30,1,365,Rental unit in Los Angeles,1 bedroom,,1,1
50458360,242337078,Amanda,San Pedro,Entire home/apt,160,30,6,216,Home in Los Angeles,4.67,3,4,1
50459463,204360703,Jose Pablo,North Hills,Entire home/apt,125,2,107,346,Home in Los Angeles,4.91,1,2,1
50366558,406817979,Leslie,Woodland Hills,Private room,450,30,0,0,Home in Los Angeles,3 bedrooms,,3,2
50460273,134267499,StayCozy,Hollywood,Entire home/apt,103,31,6,64,Rental unit in Los Angeles,4.83,0,1,1
